user_id,login_frequency,last_login_time,purchase_history,ratings_count,session_duration,avg_session_time,purchases,last_purchase_days_ago,churn_status
4843,20,10/26/2024 13:36,47,60,66,12,8,5,0
4844,21,3/8/2024 14:21,25,79,489,12,4,48,0
4845,4,11/19/2024 21:20,37,7,122,17,0,41,0
4846,13,4/2/2024 10:39,8,69,396,14,4,39,0
4847,11,8/9/2024 5:25,23,72,426,14,2,29,0
4848,8,5/15/2024 9:14,16,70,445,20,4,29,0
4849,13,8/23/2024 15:49,49,23,342,18,2,17,0
4850,27,4/20/2024 5:21,26,66,493,6,3,18,0
4851,20,9/2/2024 13:35,20,62,377,6,9,19,0
4852,10,1/31/2024 12:06,27,28,156,13,9,59,0
4853,5,8/31/2024 7:02,14,72,465,24,9,37,0
4854,15,1/24/2024 13:05,40,3,294,25,3,20,0
4855,27,12/31/2024 4:44,20,59,135,11,5,31,0
4856,17,7/9/2024 12:13,49,6,175,23,9,27,0
4857,13,6/17/2024 15:28,1,85,300,24,4,6,0
4858,3,11/3/2024 2:17,0,98,231,8,6,29,0
4859,15,1/24/2024 8:12,10,17,181,28,5,58,0
4860,19,3/5/2024 22:18,17,78,372,21,0,34,0
4861,30,7/15/2024 19:18,18,8,473,16,8,55,0
4862,7,11/3/2024 0:08,47,70,261,25,0,43,0
4863,4,8/21/2024 20:14,18,65,467,28,0,24,0
4864,9,10/30/2024 20:41,0,91,360,19,4,15,0
4865,25,1/24/2024 23:02,22,65,479,8,1,9,0
4866,2,4/24/2024 1:49,1,17,194,13,7,34,0
4867,2,9/29/2024 9:49,4,63,93,20,3,2,0
4868,24,4/23/2024 18:10,39,60,181,24,8,52,0
4869,26,2/22/2024 6:26,26,50,144,20,7,12,0
4870,3,5/19/2024 13:21,44,33,254,12,7,21,0
4871,9,6/5/2024 6:35,10,21,326,7,6,14,0
4872,15,7/28/2024 10:51,8,51,476,11,2,27,0
4873,18,9/15/2024 16:56,12,0,279,25,1,13,0
4874,13,9/4/2024 18:03,40,50,264,5,6,57,0
4875,28,6/20/2024 0:39,31,71,232,18,7,48,0
4876,29,1/16/2024 18:08,3,62,131,18,8,47,0
4877,3,4/21/2024 7:28,29,58,277,27,1,46,0
4878,15,6/15/2024 20:50,39,73,425,16,4,41,0
4879,8,3/19/2024 23:16,31,80,218,17,4,9,0
4880,25,5/24/2024 21:13,25,47,164,28,6,31,0
4881,7,2/25/2024 20:18,43,57,499,22,1,16,0
4882,29,11/16/2024 16:53,10,1,127,8,6,34,0
4883,21,7/24/2024 19:29,45,38,346,11,2,17,0
4884,26,8/9/2024 21:13,22,74,71,22,0,28,0
4885,16,10/15/2024 0:57,41,67,495,8,5,11,0
4886,21,9/26/2024 12:21,39,79,475,27,8,35,0
4887,25,10/13/2024 20:36,33,72,382,10,3,46,0
4888,28,4/16/2024 9:31,10,97,366,7,4,57,0
4889,7,3/15/2024 15:47,10,11,174,15,2,13,0
4890,4,3/21/2024 10:16,13,58,307,12,5,51,0
4891,13,3/30/2024 23:47,20,84,269,5,4,22,0
4892,26,2/25/2024 8:03,25,74,380,17,1,19,0
4893,16,6/18/2024 14:00,36,77,206,23,4,21,0
4894,24,11/27/2024 5:27,25,11,481,23,0,30,0
4895,15,1/27/2024 2:52,2,12,492,13,2,14,0
4896,8,6/25/2024 1:41,18,56,337,7,6,21,0
4897,18,5/3/2024 21:27,47,13,73,21,3,32,0
4898,11,1/2/2024 23:23,44,10,237,8,9,46,0
4899,5,5/31/2024 2:59,35,96,497,18,6,10,0
4900,27,2/16/2024 16:33,1,9,404,25,7,42,0
4901,8,9/29/2024 2:24,45,81,122,26,8,30,0
4902,4,9/20/2024 10:00,34,13,447,25,4,20,0
4903,29,11/27/2024 11:49,22,84,208,13,6,13,0
4904,29,1/10/2024 0:28,22,7,381,8,9,29,0
4905,29,7/6/2024 12:51,5,36,210,18,8,18,0
4906,6,3/27/2024 16:44,46,94,65,12,2,37,0
4907,14,4/30/2024 2:58,38,67,79,25,0,36,0
4908,30,4/17/2024 20:24,13,22,481,11,9,10,0
4909,4,2/28/2024 17:51,43,12,262,5,7,28,0
4910,23,4/29/2024 2:53,31,47,310,11,9,3,0
4911,24,9/8/2024 8:25,33,33,389,27,9,20,0
4912,9,4/19/2024 14:11,17,19,55,29,9,25,0
4913,9,3/20/2024 5:02,40,2,413,15,8,19,0
4914,10,11/2/2024 7:57,4,85,402,19,7,30,0
4915,30,4/26/2024 6:08,35,38,247,19,5,39,0
4916,20,6/5/2024 0:13,21,2,206,17,1,35,0
4917,13,1/22/2024 3:46,8,21,388,22,4,10,0
4918,14,4/21/2024 18:42,20,16,116,11,8,37,0
4919,4,12/8/2024 14:13,2,76,463,27,6,30,0
4920,29,10/9/2024 22:55,7,73,466,24,4,21,0
4921,1,11/12/2024 13:22,33,43,414,18,4,35,0
4922,27,2/14/2024 17:17,23,64,415,10,0,4,0
4923,6,5/10/2024 16:37,0,40,80,8,8,41,0
4924,29,11/19/2024 14:13,44,86,336,21,4,3,0
4925,26,8/11/2024 15:14,25,60,311,24,8,23,0
4926,15,9/21/2024 7:24,45,30,53,15,5,2,0
4927,30,11/19/2024 4:07,15,30,225,11,3,48,0
4928,28,5/22/2024 16:38,15,88,431,17,4,30,0
4929,1,10/5/2024 19:07,4,13,124,6,7,29,0
4930,18,9/1/2024 9:17,14,24,143,17,1,51,0
4931,8,9/8/2024 7:13,26,14,81,24,4,14,0
4932,27,5/3/2024 13:24,2,48,244,17,8,18,0
4933,1,7/24/2024 13:06,38,60,232,9,1,30,0
4934,17,12/17/2024 23:44,28,3,250,25,9,12,0
4935,12,12/16/2024 16:22,49,67,110,13,7,51,0
4936,24,9/29/2024 4:18,31,76,403,23,4,27,0
4937,28,4/5/2024 1:20,25,9,137,21,3,16,0
4938,17,4/3/2024 21:48,0,20,487,19,0,43,0
4939,22,5/16/2024 11:59,4,63,85,25,7,9,0
4940,27,4/23/2024 10:42,47,75,451,26,2,15,0
4941,18,5/19/2024 3:48,43,93,478,5,3,40,0
4942,19,7/1/2024 6:49,29,25,134,9,8,31,0
4943,24,5/21/2024 23:26,16,80,403,28,9,33,0
4944,4,10/20/2024 2:54,8,1,468,10,9,3,0
4945,20,7/12/2024 10:20,40,56,91,25,6,57,0
4946,24,7/24/2024 6:17,22,75,486,25,4,32,0
4947,17,6/7/2024 9:20,36,87,313,22,5,59,0
4948,10,9/21/2024 17:36,25,69,420,21,6,42,0
4949,5,11/14/2024 9:22,27,79,253,25,7,28,0
4950,5,10/30/2024 23:53,20,32,435,9,6,19,0
4951,28,8/10/2024 1:59,14,0,156,22,2,32,0
4952,28,4/8/2024 1:14,8,23,240,8,7,45,0
4953,9,3/5/2024 6:49,2,47,391,12,9,39,0
4954,25,8/2/2024 23:19,48,24,365,20,4,22,0
4955,18,2/6/2024 12:06,47,46,494,24,3,37,0
4956,7,3/26/2024 21:52,26,95,347,24,8,48,0
4957,24,1/19/2024 17:40,2,26,473,27,6,17,0
4958,5,8/14/2024 3:06,6,93,126,22,5,14,0
4959,18,1/5/2024 10:01,34,16,324,11,4,36,0
4960,15,4/6/2024 11:58,28,59,233,12,0,25,0
4961,16,7/31/2024 17:14,29,97,499,12,5,51,0
4962,28,8/1/2024 17:11,17,4,288,12,5,12,0
4963,19,6/13/2024 20:34,11,11,122,28,9,22,0
4964,17,8/29/2024 10:54,49,79,309,22,2,16,0
4965,14,2/25/2024 3:07,40,67,108,6,6,10,0
4966,11,11/10/2024 2:03,38,89,406,8,9,38,0
4967,28,5/30/2024 10:09,1,65,193,29,6,23,0
4968,13,10/23/2024 8:00,20,24,363,9,8,49,0
4969,13,4/2/2024 3:12,14,27,181,19,1,3,0
4970,7,12/18/2024 3:30,7,42,138,26,9,41,0
4971,20,9/19/2024 6:54,11,68,351,29,8,57,0
4972,3,9/11/2024 0:05,14,89,433,14,7,35,0
4973,29,3/18/2024 7:54,37,68,329,23,0,44,0
4974,9,4/19/2024 23:09,25,24,340,22,3,14,0
4975,24,6/18/2024 21:14,5,31,75,19,0,31,0
4976,24,11/17/2024 16:18,36,52,491,9,2,14,0
4977,4,3/10/2024 16:54,36,10,332,6,5,2,0
4978,20,3/25/2024 5:49,43,16,437,18,6,15,0
4979,30,5/8/2024 18:04,15,65,452,5,6,4,0
4980,27,11/14/2024 3:00,24,85,92,14,1,33,0
4981,17,11/22/2024 15:10,47,59,271,20,8,17,0
4982,3,4/22/2024 16:35,49,46,320,20,3,33,0
4983,1,1/17/2024 2:27,35,12,367,8,6,8,0
4984,13,8/20/2024 8:39,23,39,287,29,0,9,0
4985,26,4/21/2024 19:34,23,96,88,29,3,45,0
4986,15,3/25/2024 18:37,40,48,474,10,3,44,0
4987,16,12/4/2024 14:10,20,14,472,14,3,24,0
4988,3,5/24/2024 7:27,49,0,271,17,5,18,0
4989,8,5/20/2024 5:05,10,41,142,8,8,36,0
4990,4,7/8/2024 3:29,43,39,397,17,7,21,0
4991,3,9/23/2024 8:10,43,17,96,29,8,5,0
4992,30,11/6/2024 19:03,46,71,136,7,4,31,0
4993,29,7/28/2024 7:04,40,19,392,12,4,13,0
4994,8,5/22/2024 4:43,4,24,88,9,8,5,0
4995,8,2/5/2024 19:06,43,3,218,26,5,14,0
4996,19,1/11/2024 16:52,12,98,373,5,5,1,0
4997,11,10/27/2024 12:11,15,67,176,11,5,24,0
4998,20,4/29/2024 3:07,8,71,383,19,4,22,0
4999,5,8/1/2024 5:04,14,5,50,24,8,36,0
5000,2,9/11/2024 15:20,5,1,180,11,3,49,0
5001,9,7/1/2024 8:16,40,4,151,22,0,25,0
5002,17,10/3/2024 12:12,45,14,246,21,4,53,0
5003,23,12/10/2024 17:34,22,9,258,29,0,37,0
5004,16,5/26/2024 1:17,6,75,345,22,0,20,0
5005,12,4/11/2024 16:03,30,67,317,26,0,1,0
5006,3,3/7/2024 15:04,11,20,318,17,4,41,0
5007,18,3/31/2024 16:10,32,5,330,27,7,37,0
5008,26,12/5/2024 9:48,3,34,252,8,8,20,0
5009,1,3/4/2024 22:15,29,67,328,7,9,22,0
5010,30,9/26/2024 19:01,0,58,117,23,0,48,0
5011,19,11/1/2024 1:35,20,21,355,6,5,21,0
5012,1,6/3/2024 2:10,18,90,470,6,0,48,0
5013,25,2/19/2024 2:36,20,33,459,8,2,23,0
5014,17,7/20/2024 10:42,46,75,477,24,6,27,0
5015,10,2/8/2024 16:47,36,83,357,15,1,24,0
5016,16,1/18/2024 21:17,11,15,469,6,8,29,0
5017,28,11/29/2024 16:46,9,86,145,23,6,33,0
5018,28,12/7/2024 22:21,16,51,149,24,8,38,0
5019,3,7/2/2024 12:59,1,17,175,23,6,35,0
5020,28,1/27/2024 22:39,49,83,133,23,8,16,0
5021,6,8/31/2024 11:50,20,92,365,10,7,37,0
5022,29,7/18/2024 9:29,30,38,189,25,3,30,0
5023,5,1/31/2024 10:14,15,26,181,12,7,17,0
5024,14,3/24/2024 17:08,43,66,101,6,4,43,0
5025,24,7/13/2024 16:43,43,40,462,11,5,56,0
5026,14,10/3/2024 17:11,49,77,150,24,7,13,0
5027,1,1/10/2024 5:37,11,23,86,24,5,12,0
5028,21,1/20/2024 7:44,2,26,287,25,3,17,0
5029,17,4/3/2024 22:18,45,14,216,8,0,38,0
5030,11,4/8/2024 7:19,11,31,460,16,0,40,0
5031,12,3/20/2024 4:57,28,72,348,7,6,29,0
5032,21,5/5/2024 9:13,34,47,472,29,7,20,0
5033,15,11/14/2024 20:41,20,75,195,27,6,41,0
5034,29,10/26/2024 14:32,40,99,118,11,9,39,0
5035,11,11/11/2024 0:55,41,10,297,28,1,12,0
5036,25,6/13/2024 1:17,15,26,405,21,0,21,0
5037,23,2/14/2024 15:36,36,30,158,7,6,32,0
5038,17,5/20/2024 9:24,10,0,269,22,0,41,0
5039,20,3/13/2024 7:56,6,36,431,20,6,45,0
5040,13,8/11/2024 3:07,46,22,81,21,0,59,0
5041,19,6/12/2024 15:28,41,97,255,27,2,39,0
5042,25,5/4/2024 23:31,10,48,448,23,5,15,0
5043,29,11/23/2024 8:15,8,4,260,28,4,22,0
5044,13,9/27/2024 17:07,49,46,415,20,3,17,0
5045,20,8/31/2024 7:08,13,5,327,12,8,32,0
5046,24,1/14/2024 0:56,32,76,375,21,7,30,0
5047,6,4/26/2024 19:47,15,64,155,22,5,26,0
5048,14,12/8/2024 21:45,36,48,255,22,3,52,0
5049,23,12/24/2024 0:36,1,70,478,23,5,28,0
5050,6,10/20/2024 7:02,19,48,234,22,8,24,0
5051,1,3/16/2024 2:51,44,25,452,20,9,13,0
5052,10,9/12/2024 20:43,13,72,444,7,7,12,0
5053,3,1/27/2024 20:29,38,38,209,11,0,27,0
5054,5,3/23/2024 15:16,42,64,360,17,7,55,0
5055,17,11/16/2024 19:21,34,94,283,23,6,20,0
5056,28,1/30/2024 9:55,2,31,135,16,9,54,0
5057,10,4/18/2024 19:59,43,14,260,9,8,20,0
5058,27,12/9/2024 18:19,1,20,420,23,3,28,0
5059,20,4/20/2024 0:25,36,38,405,15,6,57,0
5060,3,1/30/2024 10:34,36,83,160,29,4,58,0
5061,18,5/1/2024 22:48,15,41,306,27,0,24,0
5062,15,4/10/2024 10:45,24,6,343,19,6,35,0
5063,14,9/18/2024 16:25,8,2,407,24,8,33,0
5064,9,12/12/2024 17:38,43,31,405,20,4,59,0
5065,29,2/23/2024 1:42,48,29,450,10,9,15,0
5066,1,10/21/2024 13:18,12,47,433,6,2,55,0
5067,2,5/10/2024 7:33,43,11,427,12,7,11,0
5068,2,9/16/2024 20:41,0,57,333,8,8,59,0
5069,30,7/19/2024 0:16,6,21,206,29,9,20,0
5070,14,5/11/2024 8:28,32,68,94,10,5,17,0
5071,15,11/1/2024 8:07,38,39,333,25,1,18,0
5072,27,6/1/2024 12:26,20,86,440,24,2,9,0
5073,12,2/29/2024 0:56,45,93,307,21,1,12,0
5074,3,1/30/2024 10:22,20,77,384,23,9,41,0
5075,10,7/16/2024 10:01,35,50,379,21,8,27,0
5076,1,4/23/2024 23:38,10,12,498,5,4,16,0
5077,7,3/2/2024 7:50,22,73,97,5,5,41,0
5078,6,11/16/2024 11:40,46,99,59,29,2,58,0
5079,20,8/25/2024 13:37,3,83,135,20,6,30,0
5080,25,7/5/2024 11:25,29,66,489,28,0,37,0
5081,13,1/19/2024 10:48,41,95,150,16,7,24,0
5082,12,6/27/2024 0:49,15,95,211,7,1,17,0
5083,2,1/3/2024 3:15,25,53,349,21,5,49,0
5084,2,12/21/2024 20:20,7,69,442,5,4,39,0
5085,9,9/5/2024 4:26,13,26,186,8,3,15,0
5086,4,4/2/2024 12:27,2,22,427,26,8,30,0
5087,19,4/5/2024 20:19,37,66,99,20,2,34,0
5088,2,1/31/2024 7:39,26,86,411,19,2,40,0
5089,29,9/26/2024 0:13,17,26,188,11,2,25,0
5090,7,4/4/2024 18:04,30,56,435,10,4,14,0
5091,18,6/25/2024 20:24,35,67,393,17,6,21,0
5092,25,4/17/2024 7:34,32,19,438,28,2,30,0
5093,28,4/18/2024 4:10,44,6,475,7,6,30,0
5094,2,5/10/2024 4:35,38,72,166,16,5,29,0
5095,10,1/14/2024 9:43,26,82,62,14,4,32,0
5096,15,1/24/2024 11:58,20,2,185,10,2,17,0
5097,10,5/5/2024 4:03,32,12,155,16,1,10,0
5098,21,10/17/2024 18:10,22,64,433,24,9,15,0
5099,22,7/9/2024 23:15,24,64,300,25,8,24,0
5100,7,1/4/2024 4:10,15,31,321,17,9,32,0
5101,18,6/24/2024 10:50,40,23,62,15,9,42,0
5102,9,3/8/2024 15:31,2,54,321,16,0,25,0
5103,30,1/14/2024 8:57,46,98,470,17,7,38,0
5104,26,9/29/2024 23:42,8,60,324,11,5,30,0
5105,5,5/15/2024 17:59,15,99,54,24,2,23,0
5106,6,3/11/2024 1:41,35,56,466,21,8,16,0
5107,23,11/17/2024 0:55,33,25,342,17,3,17,0
5108,28,2/12/2024 12:57,28,24,480,26,5,20,0
5109,13,4/12/2024 4:51,49,87,480,19,7,51,0
5110,23,4/24/2024 22:54,13,38,319,9,4,15,0
5111,24,12/11/2024 21:35,35,96,50,20,1,10,0
5112,23,6/29/2024 2:57,17,57,175,13,4,30,0
5113,13,4/21/2024 0:35,30,45,412,17,0,3,0
5114,29,12/12/2024 19:50,0,52,182,29,7,5,0
5115,5,6/2/2024 2:04,22,75,211,27,0,5,0
5116,12,12/22/2024 8:34,46,27,247,17,9,17,0
5117,9,8/3/2024 20:16,15,48,357,28,1,13,0
5118,29,8/1/2024 6:40,42,87,350,16,8,41,0
5119,14,4/30/2024 10:54,0,72,245,16,7,46,0
5120,9,12/24/2024 23:44,34,98,210,26,4,35,0
5121,30,7/11/2024 18:40,45,83,115,16,9,42,0
5122,13,3/2/2024 21:31,29,31,85,23,5,1,0
5123,25,10/19/2024 18:50,10,25,481,23,2,12,0
5124,3,7/11/2024 1:52,17,4,161,28,2,38,0
5125,3,12/10/2024 10:30,5,75,357,15,6,59,0
5126,26,4/5/2024 12:57,0,79,225,21,4,9,0
5127,5,3/29/2024 8:09,7,60,326,5,6,43,0
5128,20,10/12/2024 23:50,44,21,382,11,1,30,0
5129,1,9/13/2024 9:05,43,66,491,5,3,6,0
5130,5,11/23/2024 12:25,28,74,293,27,5,51,0
5131,25,10/23/2024 0:05,14,76,210,17,5,53,0
5132,26,11/19/2024 11:48,23,19,285,21,1,24,0
5133,26,5/15/2024 0:55,39,31,270,18,4,22,0
5134,2,7/25/2024 2:12,26,91,426,26,8,43,0
5135,26,11/25/2024 4:02,2,21,235,20,4,16,0
5136,9,8/15/2024 20:43,12,73,432,21,8,21,0
5137,17,11/23/2024 6:56,41,39,223,26,1,21,0
5138,19,12/9/2024 2:16,49,13,379,5,8,18,0
5139,13,9/23/2024 15:59,16,86,458,26,7,31,0
5140,11,7/18/2024 15:06,22,40,408,26,0,41,0
5141,10,11/27/2024 13:16,47,17,496,18,7,36,0
5142,30,1/11/2024 11:51,18,76,146,25,2,47,0
5143,20,2/29/2024 3:06,31,78,106,15,6,59,0
5144,5,8/31/2024 2:07,21,41,195,11,0,3,0
5145,28,10/22/2024 21:16,0,62,162,19,4,22,0
5146,16,8/5/2024 17:45,43,18,447,7,2,33,0
5147,21,11/20/2024 15:14,0,25,187,7,5,43,0
5148,6,11/14/2024 3:04,34,79,249,7,4,21,0
5149,14,4/3/2024 16:21,36,82,214,25,3,52,0
5150,2,1/9/2024 2:32,6,96,358,22,9,6,0
5151,7,8/31/2024 1:31,43,17,284,26,2,25,0
5152,4,10/17/2024 3:41,12,31,204,23,1,28,0
5153,9,11/14/2024 9:34,7,84,159,13,1,38,0
5154,23,7/10/2024 14:25,21,30,148,14,9,10,0
5155,9,7/11/2024 1:58,30,43,496,12,7,41,0
5156,17,9/1/2024 5:13,7,49,197,21,5,42,0
5157,1,5/11/2024 0:05,27,62,234,5,8,52,0
5158,3,4/17/2024 4:44,23,5,440,13,4,16,0
5159,2,12/20/2024 10:20,34,98,197,27,9,54,0
5160,3,5/9/2024 5:49,46,45,136,8,9,43,0
5161,11,8/14/2024 11:12,39,54,168,13,7,12,0
5162,17,3/18/2024 6:18,31,22,192,23,3,38,0
5163,5,4/19/2024 6:57,39,17,294,25,2,46,0
5164,26,11/26/2024 13:46,14,52,197,25,9,41,0
5165,23,4/7/2024 12:14,48,50,202,8,3,10,0
5166,22,12/16/2024 8:12,2,82,400,13,4,46,0
5167,7,4/25/2024 11:17,37,87,176,12,1,59,0
5168,25,7/19/2024 23:45,25,59,333,18,5,7,0
5169,3,5/16/2024 21:21,21,54,87,25,1,12,0
5170,7,5/28/2024 7:29,4,43,206,15,3,14,0
5171,26,12/7/2024 23:07,43,17,56,27,0,59,0
5172,30,5/7/2024 23:49,44,15,369,9,2,25,0
5173,9,12/1/2024 2:41,27,8,445,22,9,56,0
5174,26,5/14/2024 1:25,9,57,430,21,2,32,0
5175,24,4/21/2024 0:58,42,47,185,28,6,2,0
5176,19,3/14/2024 3:42,8,49,350,27,0,19,0
5177,13,6/28/2024 8:14,13,95,162,26,3,33,0
5178,5,5/2/2024 14:09,19,77,465,22,6,44,0
5179,15,1/13/2024 4:50,23,3,410,7,5,43,0
5180,30,10/19/2024 5:59,46,15,303,11,6,22,0
5181,9,1/1/2024 9:19,30,48,446,13,8,52,0
5182,29,12/20/2024 8:27,27,63,422,23,6,47,0
5183,18,8/20/2024 13:48,7,24,471,29,5,35,0
5184,26,2/24/2024 8:17,2,1,310,24,5,16,0
5185,5,8/31/2024 8:54,37,35,223,7,0,37,0
5186,22,6/11/2024 11:44,20,20,141,10,3,36,0
5187,27,9/6/2024 21:01,12,10,137,23,6,31,0
5188,5,2/25/2024 7:13,36,59,110,7,1,29,0
5189,3,5/17/2024 8:28,14,70,116,19,1,20,0
5190,12,9/26/2024 16:03,38,96,255,28,9,35,0
5191,30,7/1/2024 20:37,10,83,463,25,9,28,0
5192,15,10/12/2024 10:15,37,49,190,19,2,47,0
5193,24,7/5/2024 6:11,0,87,140,22,9,26,0
5194,29,4/16/2024 5:38,7,43,139,9,0,40,0
5195,28,4/17/2024 6:46,4,35,126,21,8,58,0
5196,2,7/31/2024 17:25,23,35,74,6,2,50,0
5197,10,11/25/2024 15:00,29,36,412,5,2,49,0
5198,26,7/15/2024 2:31,14,45,297,19,3,19,0
5199,24,4/26/2024 14:59,39,5,401,7,7,5,0
5200,5,2/12/2024 8:10,11,88,274,11,7,11,0
5201,10,1/30/2024 19:02,34,39,498,12,6,20,0
5202,11,3/18/2024 17:55,6,57,399,20,6,13,0
5203,10,8/21/2024 1:49,48,66,312,15,4,25,0
5204,23,1/2/2024 6:56,46,96,310,17,9,5,0
5205,23,7/28/2024 21:01,0,73,163,26,7,52,0
5206,3,4/22/2024 5:28,18,63,228,6,0,31,0
5207,16,5/9/2024 20:02,9,79,261,7,2,34,0
5208,21,2/23/2024 3:08,35,63,465,26,1,34,0
5209,24,9/19/2024 3:01,37,66,230,7,1,3,0
5210,17,3/15/2024 23:06,45,38,295,25,5,40,0
5211,19,6/27/2024 14:54,18,4,246,18,0,48,0
5212,4,4/10/2024 21:31,39,34,262,9,6,24,0
5213,25,5/26/2024 18:04,38,23,473,15,1,13,0
5214,6,5/14/2024 14:40,44,57,50,15,6,10,0
5215,2,12/16/2024 12:03,15,36,65,27,9,16,0
5216,27,8/27/2024 23:46,46,93,113,5,8,11,0
5217,5,7/1/2024 12:52,5,29,281,19,1,12,0
5218,23,2/10/2024 4:54,3,56,113,26,6,11,0
5219,22,10/12/2024 12:08,23,85,472,28,0,15,0
5220,10,12/15/2024 17:35,27,35,103,21,3,22,0
5221,23,4/26/2024 13:50,28,21,380,8,6,42,0
5222,14,3/4/2024 12:16,17,37,150,6,8,45,0
5223,23,10/17/2024 12:39,31,66,240,27,5,23,0
5224,4,9/7/2024 19:24,12,95,427,12,7,55,0
5225,13,3/23/2024 6:39,9,76,222,28,0,38,0
5226,2,1/1/2024 17:49,16,89,424,10,4,5,0
5227,25,5/19/2024 12:04,8,91,327,7,6,20,0
5228,5,3/4/2024 11:03,38,62,285,11,9,40,0
5229,17,4/3/2024 21:17,36,78,209,27,1,49,0
5230,24,3/14/2024 11:09,8,68,239,15,5,32,0
5231,15,12/1/2024 21:49,1,84,485,28,7,14,0
5232,5,10/23/2024 21:51,26,23,113,10,9,54,0
5233,29,7/13/2024 21:40,14,28,123,23,8,21,0
5234,26,7/1/2024 5:40,9,3,111,8,5,26,0
5235,8,7/18/2024 2:12,15,71,65,10,0,1,0
5236,30,1/14/2024 6:03,18,49,66,21,5,7,0
5237,8,9/24/2024 2:37,2,48,70,12,3,50,0
5238,16,1/13/2024 21:28,24,59,222,13,2,39,0
5239,29,12/17/2024 1:40,48,39,153,7,4,4,0
5240,23,7/6/2024 21:53,26,36,254,15,4,40,0
5241,21,6/25/2024 14:55,28,28,226,15,2,50,0
5242,28,2/15/2024 6:56,9,4,174,28,8,25,0
5243,1,12/28/2024 3:37,16,96,402,27,5,9,0
5244,27,12/28/2024 3:23,24,67,250,18,5,21,0
5245,9,4/29/2024 23:52,40,52,373,14,2,53,0
5246,9,6/7/2024 16:13,47,79,482,22,9,21,0
5247,19,2/28/2024 12:01,14,14,444,12,5,48,0
5248,10,12/25/2024 16:23,40,46,167,9,3,34,0
5249,22,1/19/2024 8:18,47,81,65,9,0,19,0
5250,10,4/26/2024 13:52,20,60,488,28,6,23,0
5251,11,1/21/2024 12:00,46,1,247,25,8,12,0
5252,26,4/25/2024 11:29,35,91,72,28,5,35,0
5253,27,2/23/2024 22:25,20,48,239,17,7,44,0
5254,12,5/24/2024 7:10,43,97,238,14,6,9,0
5255,1,1/28/2024 18:07,35,54,415,20,8,18,0
5256,2,10/3/2024 9:32,37,66,69,23,0,14,0
5257,30,10/15/2024 10:42,21,42,353,15,1,2,0
5258,23,4/13/2024 21:53,7,77,211,17,9,8,0
5259,7,4/23/2024 20:58,12,89,303,28,2,56,0
5260,15,9/2/2024 15:25,1,36,146,11,1,33,0
5261,1,6/26/2024 1:41,38,27,194,29,5,52,0
5262,12,1/14/2024 20:39,19,46,190,16,4,2,0
5263,21,12/29/2024 19:01,17,27,437,14,4,6,0
5264,6,4/24/2024 5:10,8,19,271,9,5,4,0
5265,6,4/7/2024 6:20,49,59,446,27,2,30,0
5266,10,10/3/2024 18:23,3,24,208,19,4,57,0
5267,26,3/18/2024 22:54,9,11,455,12,4,21,0
5268,3,6/8/2024 23:37,6,81,204,7,1,32,0
5269,15,7/1/2024 20:25,44,23,59,28,7,24,0
5270,24,8/21/2024 14:13,39,56,339,13,7,11,0
5271,26,1/8/2024 14:31,0,29,220,22,9,53,0
5272,29,11/15/2024 19:47,46,8,314,5,6,44,0
5273,27,6/24/2024 19:39,41,50,174,20,5,11,0
5274,19,4/13/2024 19:18,24,92,259,29,7,8,0
5275,2,11/22/2024 6:59,5,44,414,25,1,21,0
5276,20,2/9/2024 2:06,11,5,280,10,4,4,0
5277,21,3/2/2024 18:34,8,68,379,19,7,23,0
5278,4,6/27/2024 3:20,36,70,311,17,2,42,0
5279,15,6/1/2024 13:29,34,49,145,18,2,11,0
5280,10,9/16/2024 15:11,16,12,426,6,2,5,0
5281,16,4/3/2024 9:39,9,31,61,24,4,48,0
5282,22,6/7/2024 17:46,32,53,346,20,2,47,0
5283,18,5/29/2024 11:59,31,75,95,7,3,38,0
5284,16,2/7/2024 2:43,27,12,253,26,1,29,0
5285,13,2/18/2024 21:48,34,12,362,6,2,9,0
5286,20,12/25/2024 6:25,30,32,204,17,1,15,0
5287,19,9/6/2024 17:08,30,56,449,15,5,14,0
5288,27,10/18/2024 13:28,37,18,470,15,3,58,0
5289,26,11/22/2024 8:38,8,39,192,13,4,4,0
5290,26,3/23/2024 11:07,17,52,492,7,5,41,0
5291,9,8/31/2024 1:24,28,87,53,25,6,7,0
5292,29,10/12/2024 11:32,22,84,368,5,8,25,0
5293,23,12/7/2024 9:52,43,44,302,9,4,31,0
5294,19,7/21/2024 11:35,0,53,489,22,7,56,0
5295,26,6/2/2024 15:34,39,57,192,23,9,24,0
5296,16,1/17/2024 7:57,42,30,413,20,3,35,0
5297,27,10/19/2024 6:52,8,9,350,22,7,27,0
5298,27,5/2/2024 22:09,18,73,349,18,5,53,0
5299,24,10/1/2024 18:23,8,90,56,10,5,33,0
5300,21,7/4/2024 20:34,45,37,477,21,4,11,0
5301,28,12/8/2024 12:18,4,63,125,7,7,41,0
5302,6,7/14/2024 16:01,1,89,51,26,7,2,0
5303,9,3/19/2024 9:36,15,93,234,19,3,36,0
5304,4,6/18/2024 4:40,10,23,259,9,1,15,0
5305,11,6/20/2024 14:14,26,48,417,19,6,35,0
5306,20,5/30/2024 20:46,29,46,329,23,6,12,0
